speech_sequence_idx,speech_sequence_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples,speech_frame_start,speech_frame_stop,speech_frame_count,speech_feature_dim
933,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,949,让我好好看看你，”,950,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,12.456000,12.889000,12000,149472,154668,5196,22490,22511,21,1024
934,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,950,国王说，,951,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,12.895000,13.076000,12000,154740,156912,2172,22511,22519,8,1024
935,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,951,他觉得非常骄傲，,952,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,13.083000,13.514000,12000,156996,162168,5172,22519,22540,21,1024
936,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,952,因为他终于成了某个人的国王。,953,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,13.522000,14.326000,12000,162264,171912,9648,22540,22579,39,1024
937,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,953,小王子朝四下里看看，,954,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,14.335000,14.889000,12000,172020,178668,6648,22579,22606,27,1024
938,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,954,想找个地方坐下来，,955,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,14.897000,15.389000,12000,178764,184668,5904,22606,22630,24,1024
939,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,955,可是整个星球都被那袭,956,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,15.398000,16.014000,12000,184776,192168,7392,22630,22660,30,1024
940,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,956,华丽的白鼬皮长袍占满了。,957,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,16.022000,16.701000,12000,192264,200412,8148,22660,22693,33,1024
941,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,957,所以他只好站着，,958,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,16.707000,17.138000,12000,200484,205656,5172,22693,22714,21,1024
942,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,958,不过，,959,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,17.143000,17.263000,12000,205716,207156,1440,22714,22719,5,1024
943,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,959,由于他累了，,960,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,17.268000,17.576000,12000,207216,210912,3696,22719,22734,15,1024
944,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,960,就打了个哈欠。,961,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,17.582000,17.951000,12000,210984,215412,4428,22734,22752,18,1024
945,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,961,“在国王面前打哈欠，,962,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,17.959000,18.451000,12000,215508,221412,5904,22752,22776,24,1024
946,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,962,有违宫廷礼仪，”,963,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,18.457000,18.826000,12000,221484,225912,4428,22776,22794,18,1024
947,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,963,国王对他说，,964,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,18.833000,19.138000,12000,225996,229656,3660,22794,22809,15,1024
948,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,964,“我禁止你打哈欠。”,965,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,19.145000,19.576000,12000,229740,234912,5172,22809,22830,21,1024
949,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,965,“我没忍住，”,966,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,19.583000,19.826000,12000,234996,237912,2916,22830,22841,11,1024
950,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,966,小王子歉疚地说，,967,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,19.832000,20.263000,12000,237984,243156,5172,22841,22862,21,1024
951,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,967,“我走了好长的路，,968,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,20.270000,20.701000,12000,243240,248412,5172,22862,22883,21,1024
952,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,968,一直没睡觉……”,969,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,20.707000,21.013000,12000,248484,252156,3672,22883,22898,15,1024
953,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,969,“那么，”,970,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,21.019000,21.138000,12000,252228,253656,1428,22898,22903,5,1024
954,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,970,国王对他说，,971,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,21.144000,21.451000,12000,253728,257412,3684,22903,22918,15,1024
955,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,971,“我命令你打哈欠。,972,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,21.459000,21.888000,12000,257508,262656,5148,22918,22939,21,1024
956,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,972,我有好几年没见人打哈欠了。,973,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,21.897000,22.638000,12000,262764,271656,8892,22939,22975,36,1024
957,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,973,我觉得打哈欠挺好玩。,974,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,22.647000,23.201000,12000,271764,278412,6648,22975,23002,27,1024
958,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,974,来！再打个哈欠。,975,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,23.207000,23.576000,12000,278484,282912,4428,23002,23020,18,1024
959,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,975,这是命令。”,976,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,23.582000,23.826000,12000,282984,285912,2928,23020,23031,11,1024
960,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,976,“我给吓着了……,977,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,23.831000,24.138000,12000,285972,289656,3684,23031,23046,15,1024
961,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,977,打不出……”,978,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,24.145000,24.325000,12000,289740,291900,2160,23046,23054,8,1024
962,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,978,小王子涨红着脸说。,979,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,24.332000,24.826000,12000,291984,297912,5928,23054,23078,24,1024
963,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,979,“呣！呣！”,980,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,24.831000,24.951000,12000,297972,299412,1440,23078,23083,5,1024
964,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,980,国王回答说。,981,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,24.956000,25.263000,12000,299472,303156,3684,23083,23098,15,1024
965,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,981,“那么我……,982,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,25.270000,25.450000,12000,303240,305400,2160,23098,23106,8,1024
966,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,982,我命令你一会儿打哈欠，,983,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,25.457000,26.075000,12000,305484,312900,7416,23106,23136,30,1024
967,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,983,一会儿……”,984,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,26.082000,26.263000,12000,312984,315156,2172,23136,23144,8,1024
968,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,984,他嘟嘟哝哝的，,985,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,26.269000,26.638000,12000,315228,319656,4428,23144,23162,18,1024
969,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,985,看上去不大高兴。,986,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,26.647000,27.075000,12000,319764,324900,5136,23162,23183,21,1024
970,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,986,国王其实是要别人尊重他的权威。,987,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,27.085000,27.950000,12000,325020,335400,10380,23183,23226,43,1024
971,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,987,他不能容忍别人不服从命令。,988,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,27.961000,28.700000,12000,335532,344400,8868,23226,23262,36,1024
972,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,988,他是个专制的君主。,989,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,28.707000,29.200000,12000,344484,350400,5916,23262,23286,24,1024
973,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,989,不过，,990,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,29.206000,29.325000,12000,350472,351900,1428,23286,23291,5,1024
974,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,990,因为他很善良，,991,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,29.332000,29.700000,12000,351984,356400,4416,23291,23309,18,1024
975,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,991,他下的命令都是通情达理的。,992,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,29.708000,30.450000,12000,356496,365400,8904,23309,23345,36,1024
976,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,992,“要是我命令，”,993,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,30.460000,30.763000,12000,365520,369156,3636,23345,23359,14,1024
977,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,993,这番话他说得流畅极了，,994,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,30.773000,31.388000,12000,369276,376656,7380,23359,23389,30,1024
978,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,994,“要是我命令一个将军变成一只海鸟，,995,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,31.398000,32.325000,12000,376776,387900,11124,23389,23435,46,1024
979,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,995,那个将军不服从，,996,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,32.335000,32.763000,12000,388020,393156,5136,23435,23456,21,1024
980,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,996,这就不是那个将军的错，,997,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,32.770000,33.388000,12000,393240,400656,7416,23456,23486,30,1024
981,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,997,这是我的错。”,998,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,33.395000,33.700000,12000,400740,404400,3660,23486,23501,15,1024
982,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,998,“我可以坐下吗？”,999,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,33.707000,34.075000,12000,404484,408900,4416,23501,23519,18,1024
983,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,999,小王子怯生生地问。,1000,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,34.137000,34.575000,12000,409644,414900,5256,23519,23540,21,1024
984,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1000,“我命令你坐下，”,1001,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,34.582000,34.950000,12000,414984,419400,4416,23540,23558,18,1024
985,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1001,国王回答他说，,1002,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,34.959000,35.325000,12000,419508,423900,4392,23558,23576,18,1024
986,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1002,庄重地挪了挪白鼬皮长袍的下摆。,1003,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,35.334000,36.200000,12000,424008,434400,10392,23576,23619,43,1024
987,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1003,可是小王子感到很奇怪。,1004,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,36.209000,36.825000,12000,434508,441900,7392,23619,23649,30,1024
988,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1004,这么小的星球，,1005,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,36.833000,37.200000,12000,441996,446400,4404,23649,23667,18,1024
989,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1005,国王能统治什么呢？,1006,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,37.206000,37.700000,12000,446472,452400,5928,23667,23691,24,1024
990,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1006,“陛下……”,1007,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,37.705000,37.825000,12000,452460,453900,1440,23691,23696,5,1024
991,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1007,他说，,1008,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,37.831000,37.950000,12000,453972,455400,1428,23696,23701,5,1024
992,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1008,“请允许我向您提个……”,1009,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,37.957000,38.450000,12000,455484,461400,5916,23701,23725,24,1024
993,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,1009,“我命令你向我提问题，”,1010,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,38.459000,39.012000,12000,461508,468144,6636,23725,23752,27,1024
